,Mean Freq,Thuc_Book1,Aesch_Ag,Aesch_Cho,Aesch_Eumen,Aesch_Pers,Aesch_PromV,Aesch_Septem,Aesch_Supp,Athenaeus_Book12,Athenaeus_Book13,DioSic_Book11,Hdt_Book1,Hesiod_Theog,Hesiod_Works,Homer_Iliad,HomerJr_Odyssey,Lysias_Orat1,Lysias_Orat14,Plato_Euth,Plut_Lyc,Polybius_Book1,Soph_Ajax,Soph_Antig,Soph_Elec,Soph_OT,Soph_Trach
adv-pnom-pred-co-coord-root,0.027,0.138483965,0.010197838,0.045780559,0.015673981,0.015948963,0.01416832,0.016046213,0.033619096,0.025453065,0.055353471,0,0.059772863,0.012336541,0,0.014199951,0.004449467,0.035285815,0.035701535,0.032803018,0.046694061,0.056601104,0.010555204,0.011427265,0.009533797,0.008940545,0
atr-exd-pred-co-coord-root,0.020,0,0.020395676,0.030520372,0.015673981,0.031897927,0,0.080231065,0.067238191,0.005090613,0,0,0,0.037009623,0.014407146,0.03707765,0.028476591,0,0,0.032803018,0,0,0.063331222,0,0.009533797,0,0.056650804
atr-obj-atr-obj-pred-root,0.032,0,0.040791352,0.015260186,0.031347962,0.015948963,0.113346557,0.144415918,0.033619096,0.005090613,0.043492013,0.016007684,0.022989563,0.049346163,0,0.021299927,0.011568615,0.035285815,0,0.016401509,0,0.010612707,0.063331222,0.011427265,0.009533797,0.044702727,0.079311126
auxp-atr-sbj-pred-root,0.027,0.043731778,0.010197838,0.030520372,0.015673981,0.031897927,0.01416832,0,0.016809548,0.076359194,0.075122568,0.032015367,0.0367833,0,0,0.01025552,0.010678722,0.105857445,0,0,0.028016436,0.042450828,0.042220815,0.034281796,0.019067595,0,0.033990483
obj-auxp-obj-pred-co-coord-root,0.018,0.021865889,0.020395676,0.015260186,0.015673981,0.015948963,0.01416832,0,0,0,0.015815278,0.080038418,0.01839165,0.012336541,0,0.034710992,0.028476591,0.105857445,0,0.032803018,0,0.024762983,0.010555204,0,0,0.008940545,0
adv-co-coord-coord-pred-root,0.027,0.058309038,0,0,0,0,0,0,0,0.030543677,0.031630555,0.080038418,0.027587475,0,0,0.001577772,0.006229254,0,0.07140307,0,0.22413149,0.148577897,0,0,0,0.017881091,0
atr-obj-adv-coord-root,0.033,0.00728863,0.020395676,0.061040745,0.078369906,0.031897927,0,0.016046213,0.050428643,0.015271839,0.019769097,0.048023051,0.055174951,0,0.014407146,0.003155545,0.006229254,0.07057163,0,0.016401509,0.028016436,0.120277345,0.021110407,0.045709062,0.057202784,0.008940545,0.067980965
atr-obj-co-coord-adv-pred-co-coord-root,0.023,0,0,0,0.062695925,0.09569378,0.028336639,0.032092426,0.084047739,0,0.015815278,0,0.022989563,0.037009623,0,0.030766561,0.01779787,0,0,0,0.018677624,0.031838121,0.031665611,0,0,0,0.090641287
auxp-obj-adv-pred-root,0.026,0.072886297,0.020395676,0.030520372,0.031347962,0,0,0.016046213,0,0.040724903,0.055353471,0.064030735,0.064370776,0,0,0.003155545,0.003559574,0.035285815,0.035701535,0,0.028016436,0.134427621,0,0.011427265,0,0.017881091,0.011330161
obj-adv-auxc-exd-pred-root,0.040,0,0.081582704,0.061040745,0.015673981,0.015948963,0.056673279,0.032092426,0.067238191,0,0,0,0,0.037009623,0.028814292,0.014199951,0.005339361,0,0,0.049204527,0,0,0.042220815,0.079990858,0.152540757,0.134108181,0.158622252
auxx-pred-co-coord-coord-root,0.037,0.094752187,0,0,0,0.015948963,0,0,0,0.045815516,0.039538194,0.160076837,0.124143639,0,0,0,0.000889893,0.317572336,0,0,0.084049309,0.077826518,0,0,0,0,0
adv-auxp-obj-co-coord-pred-root,0.027,0.036443149,0,0.045780559,0,0,0,0.016046213,0,0.061087355,0.035584375,0.096046102,0.087360338,0,0,0.013411065,0.010678722,0.105857445,0,0,0.084049309,0.024762983,0.031665611,0.011427265,0,0.008940545,0.022660322
auxx-coord-auxc-pred-co-coord-root,0.012,0,0,0,0.015673981,0,0,0,0.050428643,0,0,0,0,0.024673082,0.115257168,0.036288764,0.042714887,0,0,0.016401509,0,0,0,0,0,0,0.011330161
auxc-adv-pred-co-coord-root,0.026,0.029154519,0.020395676,0.015260186,0.031347962,0.015948963,0,0,0,0.005090613,0.019769097,0.032015367,0.027587475,0.037009623,0.028814292,0.023666585,0.021357444,0.105857445,0.035701535,0.114810563,0.018677624,0.017687845,0,0,0.019067595,0.017881091,0.045320644
atr-atr-pnom-pred-root,0.032,0.043731778,0.030593514,0.091561117,0.047021944,0.015948963,0.056673279,0.032092426,0,0.045815516,0.047445833,0.016007684,0.133339464,0,0,0.006311089,0.003559574,0.07057163,0,0.032803018,0.056032873,0,0,0.034281796,0.009533797,0.035762181,0.022660322
auxy-coord-adv-pred-co-coord-root,0.014,0.014577259,0,0,0.015673981,0,0,0.016046213,0.016809548,0,0.003953819,0,0.041381213,0.074019245,0,0.03707765,0.025806911,0.035285815,0,0,0.018677624,0.010612707,0.010555204,0.011427265,0,0,0.033990483
obj-obj-adv-auxc-pred-root,0.025,0.00728863,0.040791352,0,0.015673981,0.031897927,0.028336639,0,0.016809548,0.010181226,0.031630555,0,0.022989563,0.012336541,0.014407146,0.019722154,0.021357444,0.035285815,0.07140307,0.016401509,0.028016436,0.017687845,0.042220815,0.034281796,0.028601392,0.044702727,0.045320644
auxp-atr-obj-pred-co-coord-root,0.022,0.036443149,0,0.030520372,0,0.015948963,0.01416832,0.032092426,0.016809548,0.010181226,0.027676736,0.080038418,0.027587475,0.049346163,0.057628584,0.029188788,0.016907976,0.07057163,0,0,0.009338812,0.014150276,0.010555204,0.011427265,0,0.008940545,0.011330161
auxx-apos-pred-co-coord-root,0.031,0,0.020395676,0.015260186,0.015673981,0.111642743,0.028336639,0.224646983,0,0.010181226,0,0,0,0.222057735,0,0.008677748,0.033815952,0,0,0,0,0.003537569,0,0.011427265,0.038135189,0.026821636,0.022660322
atr-sbj-adv-auxc-coord-root,0.016,0.014577259,0,0,0,0.04784689,0,0.016046213,0.016809548,0.005090613,0.019769097,0.048023051,0.027587475,0.012336541,0.014407146,0.022877699,0.033815952,0,0,0,0.028016436,0.014150276,0.031665611,0.022854531,0.019067595,0,0.011330161
auxz-adv-co-coord-pred-root,0.032,0.051020408,0.05098919,0,0,0.031897927,0.056673279,0.048138639,0.033619096,0.020362452,0.023722916,0.064030735,0.022989563,0,0.028814292,0.012622179,0.009788828,0.035285815,0.142806141,0,0.046694061,0.045988397,0.021110407,0,0.019067595,0.062583818,0.011330161
auxz-atr-sbj-pred-co-coord-root,0.013,0.00728863,0.020395676,0,0.031347962,0.031897927,0,0.016046213,0,0,0.007907639,0.016007684,0.01839165,0.024673082,0.028814292,0.029977675,0.035595739,0,0,0,0,0.007075138,0.010555204,0.034281796,0.019067595,0,0.011330161
sbj-adv-co-coord-auxc-pred-co-coord-root,0.013,0.051020408,0,0,0.031347962,0.031897927,0.01416832,0,0,0,0,0.016007684,0.004597913,0,0.086442876,0.036288764,0.033815952,0,0,0.016401509,0.009338812,0,0,0,0,0,0
atr-adv-auxp-pred-co-coord-coord-root,0.034,0.021865889,0.010197838,0,0.015673981,0.015948963,0,0,0,0.030543677,0.007907639,0.12806147,0.068968688,0.049346163,0.086442876,0.007888862,0.008898935,0.035285815,0.142806141,0.065606036,0.028016436,0.056601104,0,0.068563593,0.019067595,0,0.022660322
atr-obj-atr-obj-pred-co-coord-root,0.020,0,0.030593514,0.015260186,0,0.09569378,0.028336639,0,0,0.005090613,0.015815278,0,0.004597913,0.024673082,0.028814292,0.034710992,0.018687763,0.035285815,0,0.049204527,0.018677624,0.010612707,0.010555204,0,0.028601392,0.017881091,0.033990483
obj-auxp-pred-co-coord-coord-root,0.019,0.00728863,0.010197838,0,0,0.015948963,0,0,0,0.015271839,0,0.032015367,0.064370776,0.024673082,0.07203573,0.018933268,0.026696804,0.07057163,0,0,0.018677624,0.03537569,0.021110407,0.057136327,0.009533797,0,0
atr-obj-exd-pred-co-coord-root,0.014,0,0,0.030520372,0.031347962,0.031897927,0.01416832,0.016046213,0,0,0,0,0,0.074019245,0.028814292,0.033133219,0.034705846,0,0,0,0,0,0,0.034281796,0.038135189,0,0
obj-ap-co-coord-apos-pred-root,0.023,0.080174927,0.020395676,0.015260186,0,0.111642743,0,0.064184852,0.100857287,0.010181226,0.007907639,0,0.009195825,0.049346163,0,0.01656661,0.027586698,0,0,0,0.018677624,0.010612707,0,0,0.038135189,0.017881091,0
atr-auxp-obj-pred-root,0.027,0.014577259,0.020395676,0.091561117,0.047021944,0.031897927,0.01416832,0.032092426,0.050428643,0.066177968,0.043492013,0.032015367,0.027587475,0.012336541,0,0.006311089,0.011568615,0.035285815,0,0.016401509,0.028016436,0.060138673,0.021110407,0.011427265,0,0.017881091,0.011330161
adv-sbj-pred-co-coord-root,0.022,0.065597668,0.040791352,0,0,0.079744817,0.070841598,0,0.016809548,0,0.007907639,0.016007684,0.027587475,0.012336541,0.043221438,0.025244357,0.014238296,0,0,0.016401509,0.037355248,0.007075138,0.052776019,0.011427265,0.019067595,0.008940545,0
atr-exd-co-coord-pred-root,0.026,0,0.071384866,0.015260186,0.015673981,0.031897927,0.028336639,0.096277279,0.050428643,0,0.003953819,0,0,0.024673082,0,0.028399902,0.010678722,0,0,0,0,0,0.052776019,0.137127185,0.076270378,0.008940545,0.022660322
obj-auxc-pred-co-coord-root,0.026,0,0.010197838,0.015260186,0.047021944,0.015948963,0.028336639,0.032092426,0,0,0.003953819,0,0.032185388,0.012336541,0.014407146,0.022877699,0.021357444,0.07057163,0.035701535,0.14761358,0.009338812,0,0.052776019,0.011427265,0.047668987,0.008940545,0.033990483
obj-co-coord-adv-auxc-pred-co-coord-root,0.013,0.029154519,0.040791352,0,0.031347962,0,0.028336639,0,0,0,0,0,0,0.061682704,0.028814292,0.028399902,0.037375526,0,0,0,0,0,0.021110407,0,0.019067595,0,0
atr-obj-atr-sbj-pred-root,0.021,0.014577259,0.040791352,0,0,0,0.01416832,0,0.033619096,0.050906129,0.047445833,0,0.027587475,0.049346163,0.014407146,0.01025552,0.013348402,0,0,0,0.018677624,0.038913259,0.031665611,0.011427265,0.019067595,0.053643272,0.056650804
sbj-adv-co-coord-pred-root,0.020,0.051020408,0.010197838,0,0,0,0,0,0,0.005090613,0.083030207,0.080038418,0.041381213,0.024673082,0,0.005522203,0.005339361,0,0.035701535,0,0.056032873,0.116739776,0,0,0,0,0.011330161
auxx-auxc-adv-pred-root,0.036,0.021865889,0.05098919,0.030520372,0.015673981,0,0.01416832,0,0,0.010181226,0.031630555,0.016007684,0.027587475,0.024673082,0,0.007099976,0.007119148,0.176429076,0.07140307,0.016401509,0.084049309,0.017687845,0.021110407,0.045709062,0.076270378,0.035762181,0.12463177
auxx-auxp-pred-root,0.028,0.00728863,0.020395676,0.015260186,0.015673981,0,0.01416832,0.048138639,0,0.045815516,0.035584375,0.048023051,0.032185388,0.024673082,0.028814292,0.004733317,0.015128189,0.035285815,0,0,0.037355248,0.010612707,0.042220815,0.045709062,0.066736581,0.053643272,0.067980965
auxz-atr-sbj-pred-root,0.023,0.036443149,0.020395676,0.045780559,0,0.031897927,0.028336639,0.016046213,0.033619096,0.020362452,0.015815278,0,0.045979125,0.024673082,0.014407146,0.013411065,0.018687763,0,0,0.032803018,0.009338812,0.014150276,0.031665611,0.045709062,0.009533797,0.044702727,0.033990483
sbj-co-coord-exd-pred-root,0.036,0,0.040791352,0.030520372,0.062695925,0.14354067,0.141683196,0.096277279,0.084047739,0,0,0,0,0.024673082,0.043221438,0.022088813,0.001779787,0,0,0,0,0,0.042220815,0.068563593,0.047668987,0.053643272,0.033990483
atr-adv-obj-pred-root,0.023,0.029154519,0.020395676,0.045780559,0.015673981,0,0.01416832,0,0.016809548,0.030543677,0.027676736,0.032015367,0.045979125,0,0.014407146,0.011044406,0.010678722,0,0,0,0.056032873,0.028300552,0.031665611,0.022854531,0.038135189,0.035762181,0.079311126
atr-obj-auxp-obj-pred-root,0.019,0.00728863,0.020395676,0,0.015673981,0,0.028336639,0,0.033619096,0.066177968,0.079076388,0.016007684,0.050577038,0,0,0.011044406,0.008898935,0.035285815,0.035701535,0,0.018677624,0.049525966,0,0.011427265,0,0.017881091,0
auxp-exd-pred-root,0.036,0,0.05098919,0.045780559,0.047021944,0,0.070841598,0.048138639,0.084047739,0.010181226,0.015815278,0,0,0,0.043221438,0.01025552,0.001779787,0,0,0.016401509,0,0,0.094996833,0.079990858,0.10487177,0.134108181,0.079311126
atr-obj-obj-co-coord-pred-co-coord-root,0.024,0.021865889,0,0.030520372,0,0.015948963,0.042504959,0.016046213,0.016809548,0,0.003953819,0.080038418,0.009195825,0,0,0.024455471,0.021357444,0,0.178507676,0.065606036,0,0.021225414,0.073886426,0.011427265,0,0,0
auxp-adv-co-coord-auxc-pred-root,0.020,0.029154519,0.040791352,0.045780559,0,0,0,0.016046213,0,0.025453065,0.003953819,0,0.0367833,0,0.043221438,0.018933268,0.019577657,0.035285815,0.07140307,0,0.037355248,0.024762983,0.031665611,0.022854531,0.009533797,0.008940545,0.011330161
auxp-adv-auxp-pred-root,0.017,0.014577259,0,0,0,0,0.01416832,0,0,0.173080839,0.146291317,0.016007684,0.022989563,0,0,0.001577772,0.000889893,0,0,0,0,0.045988397,0,0,0,0,0
obj-auxp-adv-co-coord-pred-root,0.020,0.043731778,0,0,0,0,0,0.016046213,0.016809548,0.055996742,0.059307291,0,0.032185388,0,0,0.005522203,0.008898935,0,0.07140307,0.016401509,0.084049309,0.074288949,0.021110407,0,0,0.026821636,0
obj-coord-coord-root,0.012,0,0,0,0.015673981,0,0,0.016046213,0,0.005090613,0,0.016007684,0.004597913,0.061682704,0,0.015777723,0.048054248,0,0,0.032803018,0.018677624,0.010612707,0,0.022854531,0,0.008940545,0.022660322
atr-auxp-obj-pred-co-coord-root,0.019,0.080174927,0.030593514,0.015260186,0.015673981,0.031897927,0.01416832,0.016046213,0.033619096,0.025453065,0.015815278,0.080038418,0.013793738,0,0,0.012622179,0.019577657,0,0,0,0.018677624,0.049525966,0.021110407,0,0,0,0
auxz-auxc-pred-root,0.013,0,0.010197838,0,0,0,0.01416832,0.016046213,0.050428643,0.010181226,0,0,0.01839165,0,0,0.033922105,0.022247337,0,0,0,0.009338812,0,0.052776019,0.011427265,0.057202784,0.008940545,0.011330161
obj-sbj-co-coord-pred-root,0.034,0.065597668,0.030593514,0.015260186,0.031347962,0,0,0.016046213,0.033619096,0.03563429,0.055353471,0.032015367,0.01839165,0,0,0.002366659,0.001779787,0.07057163,0.178507676,0.032803018,0.074710497,0.060138673,0,0.034281796,0.009533797,0.017881091,0.056650804
auxp-exd-pred-co-coord-root,0.027,0,0.061187028,0.061040745,0.078369906,0,0.042504959,0.032092426,0.033619096,0,0,0,0,0.049346163,0.100850022,0.029188788,0.004449467,0,0,0.082007545,0,0,0.021110407,0,0.057202784,0.044702727,0.011330161
auxz-pnom-pred-root,0.029,0.021865889,0.040791352,0,0.062695925,0.015948963,0.042504959,0.064184852,0.067238191,0.050906129,0.039538194,0.016007684,0.009195825,0,0.014407146,0.013411065,0.005339361,0.035285815,0,0.049204527,0.009338812,0,0.010555204,0.045709062,0.066736581,0.035762181,0.033990483
adv-auxc-adv-pred-root,0.028,0.072886297,0.020395676,0.015260186,0.015673981,0,0,0,0,0.03563429,0.047445833,0.016007684,0.055174951,0.012336541,0,0.004733317,0.005339361,0.176429076,0.035701535,0,0.074710497,0.03537569,0.010555204,0.034281796,0.019067595,0.017881091,0.022660322
atr-obj-obj-adv-pred-root,0.024,0.014577259,0.010197838,0.015260186,0.015673981,0.04784689,0.01416832,0,0,0.030543677,0.043492013,0.080038418,0.032185388,0,0,0.001577772,0.000889893,0.105857445,0,0,0.037355248,0.145040328,0.010555204,0,0.009533797,0.008940545,0.011330161
atr-sbj-adv-pred-co-coord-root,0.018,0.051020408,0.010197838,0.030520372,0,0.015948963,0,0.016046213,0,0.020362452,0.019769097,0.048023051,0.013793738,0.012336541,0.07203573,0.023666585,0.009788828,0,0,0,0.065371685,0.031838121,0.010555204,0.011427265,0,0,0.011330161
auxx-obj-pred-root,0.028,0,0.010197838,0.015260186,0.015673981,0.015948963,0.01416832,0.032092426,0.050428643,0.015271839,0.071168749,0,0.027587475,0,0.014407146,0.002366659,0.010678722,0.035285815,0.035701535,0.032803018,0.130743369,0.010612707,0.010555204,0.022854531,0.028601392,0.098345999,0.022660322
auxy-coord-sbj-pred-root,0.030,0.036443149,0.020395676,0.015260186,0,0.015948963,0,0.016046213,0.033619096,0.030543677,0.007907639,0.016007684,0.022989563,0.037009623,0.043221438,0.01656661,0.008898935,0.07057163,0.178507676,0.032803018,0.018677624,0.024762983,0.010555204,0.057136327,0.019067595,0.035762181,0
auxz-coord-root,0.018,0.029154519,0,0,0.015673981,0.04784689,0.070841598,0.016046213,0.016809548,0.025453065,0.027676736,0,0.027587475,0.024673082,0.014407146,0.009466634,0.022247337,0,0,0.032803018,0.018677624,0.049525966,0,0.011427265,0.009533797,0,0
auxz-pnom-exd-pred-root,0.039,0,0.05098919,0.061040745,0.047021944,0.079744817,0.113346557,0.128369705,0.100857287,0,0,0,0,0,0.014407146,0.003944431,0.006229254,0,0,0,0,0,0.073886426,0.102845389,0.066736581,0.107286544,0.067980965
coord-adv-auxc-pred-co-coord-root,0.011,0.029154519,0.020395676,0,0.015673981,0,0.01416832,0,0,0,0.011861458,0,0,0.024673082,0.043221438,0.026033244,0.032036165,0,0,0.016401509,0.028016436,0.003537569,0.010555204,0.011427265,0.009533797,0,0
obj-atr-co-coord-obj-pred-co-coord-root,0.009,0.021865889,0,0,0,0.04784689,0,0,0,0,0,0,0,0.037009623,0,0.035499878,0.031146272,0,0.035701535,0,0,0.003537569,0,0,0,0,0.022660322
obj-sbj-exd-pred-root,0.034,0,0.040791352,0.122081489,0.031347962,0.015948963,0.141683196,0.080231065,0.033619096,0,0,0,0,0,0.028814292,0.011833293,0.009788828,0,0,0.032803018,0,0,0.105552037,0.114272655,0.047668987,0.017881091,0.045320644
auxc-root,0.014,0,0,0,0,0.031897927,0,0.016046213,0,0,0,0,0,0.024673082,0,0.012622179,0.044494674,0,0,0.098409054,0.009338812,0,0,0.011427265,0.066736581,0.026821636,0.033990483
auxp-adv-coord-root,0.023,0.080174927,0.010197838,0,0,0.015948963,0.01416832,0,0,0.03563429,0.003953819,0.112053786,0.055174951,0,0.043221438,0.002366659,0.008898935,0,0.035701535,0.016401509,0.037355248,0.091976794,0,0.011427265,0,0.008940545,0.011330161
auxy-coord-apos-pred-root,0.020,0.065597668,0.010197838,0.030520372,0,0.14354067,0,0,0,0.015271839,0.007907639,0,0.027587475,0.14803849,0,0.011044406,0.02313723,0,0,0,0,0.017687845,0,0,0.019067595,0,0.011330161
auxy-coord-auxp-pred-co-coord-root,0.016,0.021865889,0,0,0.047021944,0,0.01416832,0.016046213,0,0.005090613,0,0.064030735,0.01839165,0.061682704,0.028814292,0.026033244,0.022247337,0.035285815,0,0.016401509,0,0.017687845,0.021110407,0,0.009533797,0,0
obj-adv-adv-auxc-pred-root,0.020,0.014577259,0.020395676,0.015260186,0,0,0,0,0.033619096,0.025453065,0.023722916,0,0.01839165,0,0,0.018144382,0.019577657,0.035285815,0.07140307,0.016401509,0.037355248,0.007075138,0.042220815,0.011427265,0.057202784,0.008940545,0.033990483
pred-co-exd-coord-root,0.035,0,0.020395676,0.061040745,0.031347962,0,0.113346557,0.064184852,0.067238191,0,0,0,0,0,0,0.013411065,0.000889893,0,0,0,0,0,0.200548871,0.194263513,0.066736581,0.053643272,0.011330161
sbj-obj-auxc-pred-root,0.024,0.021865889,0.010197838,0.015260186,0.031347962,0.015948963,0.042504959,0,0.016809548,0.050906129,0.055353471,0,0.01839165,0,0,0.014199951,0.011568615,0.14114326,0,0.016401509,0.037355248,0,0.021110407,0.034281796,0.038135189,0.017881091,0.011330161
atr-atr-obj-auxp-pred-co-coord-root,0.007,0,0,0.015260186,0,0.015948963,0,0,0,0,0.003953819,0.032015367,0.013793738,0.012336541,0,0.031555447,0.031146272,0,0,0,0,0.024762983,0,0,0,0,0
auxx-coord-exd-pred-root,0.037,0,0.040791352,0.091561117,0.12539185,0.079744817,0.042504959,0.224646983,0.033619096,0,0,0,0,0,0.07203573,0.015777723,0.001779787,0,0,0,0,0,0.052776019,0.045709062,0.085804176,0.008940545,0.033990483
adv-auxp-sbj-pred-root,0.025,0.014577259,0.010197838,0.015260186,0.015673981,0.015948963,0.01416832,0.016046213,0.033619096,0.010181226,0.047445833,0.048023051,0.027587475,0,0,0.003944431,0.004449467,0,0.07140307,0.049204527,0.074710497,0.084901656,0.021110407,0.022854531,0.047668987,0,0.011330161
atr-obj-adv-obj-pred-root,0.024,0,0.010197838,0.061040745,0,0,0.070841598,0,0.050428643,0.086540419,0.047445833,0.016007684,0.0367833,0,0.028814292,0.006311089,0.005339361,0,0,0,0.056032873,0.021225414,0.031665611,0.011427265,0.038135189,0,0.033990483
auxx-coord-sbj-pred-root,0.019,0.00728863,0.061187028,0.030520372,0.031347962,0.079744817,0,0.064184852,0.016809548,0.015271839,0.003953819,0,0.022989563,0,0,0.017355496,0.022247337,0,0,0.016401509,0.018677624,0.007075138,0,0.011427265,0.009533797,0.035762181,0.022660322
obj-adv-co-coord-coord-root,0.019,0.043731778,0,0,0,0,0,0.016046213,0,0.020362452,0.031630555,0.080038418,0.0367833,0,0.028814292,0.005522203,0.011568615,0,0.035701535,0,0.102726933,0.081364087,0,0,0,0.008940545,0
obj-adv-pred-co-coord-coord-root,0.027,0.021865889,0.030593514,0,0,0.015948963,0,0,0.016809548,0,0,0.032015367,0.059772863,0.037009623,0.07203573,0.011044406,0.010678722,0.105857445,0,0.049204527,0.009338812,0.028300552,0.063331222,0.079990858,0.009533797,0,0.045320644
adv-adv-co-coord-pred-co-coord-root,0.019,0.058309038,0.020395676,0.015260186,0,0.015948963,0,0.016046213,0,0,0.011861458,0.064030735,0.013793738,0,0.086442876,0.013411065,0.018687763,0.035285815,0,0,0.046694061,0.045988397,0.010555204,0,0.019067595,0,0
adv-co-coord-adv-pred-root,0.014,0.043731778,0.020395676,0,0,0,0,0,0.033619096,0.020362452,0.007907639,0.032015367,0.022989563,0,0,0.014199951,0.016018083,0,0,0,0.037355248,0.081364087,0.021110407,0,0,0,0.011330161
atr-pnom-exd-pred-co-coord-root,0.025,0,0.040791352,0.015260186,0.062695925,0.015948963,0,0.080231065,0.033619096,0,0,0,0,0.024673082,0.100850022,0.012622179,0.021357444,0,0,0.049204527,0,0,0.010555204,0.034281796,0.076270378,0.026821636,0.056650804
