"","V1","V5","V10","V3","V12","V9","V11","V7","V8","V2","V13","V4","V6"
"4881",5227,"Polybius","Diodorus","Plutarch","Hdt","Athenaeus","Thucydides","Hesiod","Sophocles","Iliad","Odyssey","Aeschylus","Lysias"
"4882",5228,"0.791566325","0.208433675","1.55e-24","1.33e-42","1.12e-52","1.22e-61","4e-72","1.3e-108","4.47e-157","1.24e-177","1.82e-180","2.72e-193"
"4883",5229,"Iliad","Hesiod","Aeschylus","Odyssey","Sophocles","Athenaeus","Hdt","Thucydides","Polybius","Plutarch","Diodorus","Lysias"
"4884",5230,"0.941924653","0.058075153","1.85e-07","9.28e-09","1.85e-46","1.49e-56","2.28e-115","7.62e-190","1.29e-234","6.81e-256","0","0"
"4885",5231,"Aeschylus","Sophocles","Hesiod","Odyssey","Athenaeus","Iliad","Hdt","Plutarch","Diodorus","Lysias","Polybius","Thucydides"
"4886",5232,"1","9.76e-20","1.64e-21","1.55e-32","4.75e-49","2.35e-52","2.82e-174","3.85e-201","0","0","0","0"
"4887",5233,"Iliad","Hesiod","Sophocles","Hdt","Odyssey","Athenaeus","Polybius","Aeschylus","Thucydides","Diodorus","Plutarch","Lysias"
"4888",5234,"1","1.06e-34","4.48e-35","2.84e-44","4.35e-61","1.04e-83","3.84e-116","3.97e-128","6.68e-138","7.6e-187","1.81e-226","0"
"4889",5235,"Odyssey","Iliad","Hesiod","Aeschylus","Hdt","Athenaeus","Thucydides","Sophocles","Polybius","Plutarch","Diodorus","Lysias"
"4890",5236,"0.796009959","0.203990041","1.93e-34","1.43e-51","3.15e-65","4.11e-105","2.44e-162","3.71e-175","3.17e-178","3.59e-213","0","0"
"4891",5237,"Hdt","Plutarch","Diodorus","Thucydides","Polybius","Odyssey","Iliad","Athenaeus","Aeschylus","Sophocles","Hesiod","Lysias"
"4892",5238,"1","1.98e-27","1.41e-30","1.15e-30","7.93e-44","1.47e-54","2.09e-63","4.8e-65","1.33e-67","1.12e-67","1.8e-120","0"
"4893",5239,"Athenaeus","Polybius","Sophocles","Hdt","Plutarch","Odyssey","Iliad","Aeschylus","Diodorus","Hesiod","Thucydides","Lysias"
"4894",5240,"0.999945073","5.49e-05","2.92e-09","2.11e-11","4.63e-20","5.44e-25","2.64e-32","1.08e-33","1.7e-42","9.99e-46","5.91e-59","0"
"4895",5241,"Polybius","Plutarch","Athenaeus","Hdt","Diodorus","Hesiod","Thucydides","Sophocles","Aeschylus","Iliad","Odyssey","Lysias"
"4896",5242,"0.990657765","0.0093422","3.41e-08","2.13e-16","2.71e-18","1.63e-23","2.2e-37","1.24e-37","1.4e-50","2.19e-52","6.43e-53","9.09e-225"
"4897",5243,"Diodorus","Polybius","Hdt","Plutarch","Athenaeus","Hesiod","Thucydides","Aeschylus","Iliad","Odyssey","Sophocles","Lysias"
"4898",5244,"0.999552941","0.000447059","4.46e-38","2.17e-41","9.17e-58","4.4e-65","1.47e-82","2.06e-97","4.47e-117","8.56e-125","7.6e-131","0"
"4899",5245,"Diodorus","Plutarch","Hdt","Thucydides","Polybius","Iliad","Odyssey","Athenaeus","Sophocles","Hesiod","Aeschylus","Lysias"
"4900",5246,"1","7.83e-39","3.98e-60","3.42e-66","8.16e-84","2.17e-140","1.14e-158","4.03e-190","3.43e-217","2.58e-217","0","0"
"4901",5247,"Sophocles","Aeschylus","Odyssey","Athenaeus","Iliad","Hesiod","Hdt","Lysias","Polybius","Plutarch","Diodorus","Thucydides"
"4902",5248,"1","1.68e-24","4.42e-34","2.34e-48","9.73e-55","3.06e-104","2.16e-115","1.69e-185","5.25e-195","9.29e-237","0","0"
"4903",5249,"Plutarch","Thucydides","Polybius","Hdt","Diodorus","Athenaeus","Hesiod","Odyssey","Sophocles","Iliad","Aeschylus","Lysias"
"4904",5250,"1","1.2e-14","2.49e-18","5.95e-24","1.35e-30","4.84e-31","1.86e-37","5.63e-47","2.57e-52","5.51e-61","3.25e-82","0"
"4905",5251,"Sophocles","Aeschylus","Odyssey","Athenaeus","Iliad","Hesiod","Hdt","Polybius","Lysias","Plutarch","Diodorus","Thucydides"
"4906",5252,"0.635289685","0.364710315","4.17e-36","1.92e-42","7.32e-46","2.91e-65","6.07e-135","5.38e-177","4.1e-179","8.15e-234","0","0"
"4907",5253,"Aeschylus","Odyssey","Hesiod","Iliad","Sophocles","Athenaeus","Hdt","Thucydides","Plutarch","Polybius","Diodorus","Lysias"
"4908",5254,"1","1.18e-10","2.74e-13","2.13e-30","7.33e-41","4.67e-96","9.62e-119","4.56e-269","2.51e-280","8.27e-299","0","0"
"4909",5255,"Iliad","Odyssey","Hesiod","Aeschylus","Sophocles","Hdt","Athenaeus","Thucydides","Polybius","Plutarch","Diodorus","Lysias"
"4910",5256,"1","1.8e-12","7.87e-30","3.59e-55","1.64e-65","3.14e-121","6.92e-133","1.45e-186","3.32e-234","3.85e-298","0","0"
"4911",5257,"Odyssey","Iliad","Sophocles","Aeschylus","Hesiod","Hdt","Athenaeus","Thucydides","Polybius","Lysias","Diodorus","Plutarch"
"4912",5258,"1","5.18e-13","1.54e-37","7.41e-50","5.84e-53","2e-79","1.62e-118","9.63e-227","4.29e-284","4.46e-298","0","0"
"4913",5259,"Thucydides","Hdt","Plutarch","Polybius","Athenaeus","Odyssey","Iliad","Hesiod","Aeschylus","Diodorus","Sophocles","Lysias"
"4914",5260,"0.999999948","5.24e-08","1.61e-16","5.44e-24","2.28e-28","4.95e-44","1.78e-49","1.92e-50","1.66e-53","1.46e-60","1.07e-86","1.21e-180"
"4915",5261,"Athenaeus","Hdt","Hesiod","Iliad","Aeschylus","Odyssey","Plutarch","Sophocles","Polybius","Thucydides","Diodorus","Lysias"
"4916",5262,"1","9.4e-22","1.86e-41","1.2e-47","9.53e-49","2.48e-50","4.96e-59","7.93e-85","5.02e-90","1.09e-118","6.42e-130","1.23e-187"
"4917",5263,"Hdt","Athenaeus","Plutarch","Polybius","Hesiod","Aeschylus","Diodorus","Iliad","Thucydides","Odyssey","Sophocles","Lysias"
"4918",5264,"1","2.87e-15","1.85e-42","2.19e-45","5.33e-67","1.91e-91","4.59e-92","7.26e-106","2.78e-117","2.24e-128","6.97e-153","8.15e-231"
"4919",5265,"Odyssey","Iliad","Sophocles","Hdt","Athenaeus","Thucydides","Lysias","Hesiod","Plutarch","Polybius","Aeschylus","Diodorus"
"4920",5266,"0.999989203","1.08e-05","1.07e-28","3.22e-43","2.05e-53","2.68e-129","1.73e-152","2.88e-196","1.74e-201","1.76e-215","0","0"
"4921",5267,"Sophocles","Aeschylus","Odyssey","Athenaeus","Iliad","Lysias","Hdt","Polybius","Hesiod","Thucydides","Diodorus","Plutarch"
"4922",5268,"0.999991969","8.03e-06","1.31e-41","3.77e-59","1.75e-78","9.76e-94","3.56e-166","1.05e-217","7.67e-238","1.27e-251","0","0"
"4923",5269,"Polybius","Diodorus","Hdt","Plutarch","Athenaeus","Hesiod","Thucydides","Sophocles","Iliad","Odyssey","Aeschylus","Lysias"
"4924",5270,"0.570519731","0.429480269","2.56e-34","1.18e-46","1.43e-58","1.2e-87","2.02e-88","2.64e-107","1.13e-107","2.71e-125","2.03e-142","1.46e-223"
"4925",5271,"Iliad","Odyssey","Hesiod","Aeschylus","Sophocles","Hdt","Athenaeus","Thucydides","Polybius","Diodorus","Lysias","Plutarch"
"4926",5272,"1","4.09e-16","1.52e-31","5.4e-55","5.98e-71","1.18e-122","1.57e-160","2.53e-193","7.11e-286","0","0","0"
"4927",5273,"Aeschylus","Sophocles","Odyssey","Athenaeus","Iliad","Hesiod","Hdt","Diodorus","Lysias","Plutarch","Polybius","Thucydides"
"4928",5274,"1","6.55e-18","3.18e-58","1.81e-77","3.69e-89","5.77e-100","3.96e-235","0","0","0","0","0"
"4929",5275,"Sophocles","Aeschylus","Athenaeus","Odyssey","Iliad","Hesiod","Hdt","Lysias","Polybius","Plutarch","Diodorus","Thucydides"
"4930",5276,"0.999999999","1.02e-09","1.32e-28","1.4e-61","8.78e-76","6.22e-89","2.9e-105","1.6e-112","4.91e-241","2.02e-246","0","0"
"4931",5277,"Polybius","Athenaeus","Plutarch","Hdt","Sophocles","Thucydides","Hesiod","Lysias","Aeschylus","Iliad","Odyssey","Diodorus"
"4932",5278,"0.999521015","0.000478309","5.66e-07","1.11e-07","2.1e-22","9.41e-31","6.34e-32","6.88e-33","1.41e-49","4.89e-51","8.98e-67","6.59e-95"
"4933",5279,"Odyssey","Iliad","Aeschylus","Sophocles","Hdt","Athenaeus","Thucydides","Lysias","Hesiod","Polybius","Diodorus","Plutarch"
"4934",5280,"0.999969773","3.02e-05","3.19e-49","6.22e-63","1.03e-72","1.35e-132","4.7e-192","8.62e-234","1.26e-262","3.63e-300","0","0"
"4935",5281,"Aeschylus","Sophocles","Hesiod","Odyssey","Iliad","Athenaeus","Hdt","Plutarch","Diodorus","Lysias","Polybius","Thucydides"
"4936",5282,"1","1.2e-17","2.61e-24","4.86e-33","9.38e-51","1.89e-59","4.53e-170","2.84e-269","0","0","0","0"
"4937",5283,"Athenaeus","Hdt","Sophocles","Aeschylus","Polybius","Plutarch","Hesiod","Iliad","Lysias","Thucydides","Odyssey","Diodorus"
"4938",5284,"1","6.12e-19","1.95e-32","2.1e-42","8.27e-43","3.53e-49","6.62e-63","2.45e-73","8.54e-80","1.25e-86","7.82e-92","3.77e-172"
"4939",5285,"Hdt","Thucydides","Odyssey","Iliad","Athenaeus","Sophocles","Plutarch","Hesiod","Polybius","Lysias","Diodorus","Aeschylus"
"4940",5286,"1","4.17e-17","2e-30","4.65e-33","5.45e-35","3.62e-53","1.54e-78","3.13e-81","1.91e-86","7.25e-91","1.24e-99","1.39e-155"
"4941",5287,"Diodorus","Polybius","Hdt","Plutarch","Thucydides","Iliad","Hesiod","Athenaeus","Sophocles","Odyssey","Aeschylus","Lysias"
"4942",5288,"1","2.05e-19","1e-41","1.5e-66","5.73e-72","7.87e-95","1.68e-103","9.95e-105","2.36e-113","2.62e-146","3.06e-159","2.35e-261"
"4943",5289,"Plutarch","Thucydides","Hdt","Polybius","Athenaeus","Lysias","Diodorus","Hesiod","Odyssey","Sophocles","Iliad","Aeschylus"
"4944",5290,"1","7.59e-13","2.84e-22","2.04e-24","1.67e-35","5.31e-37","1.63e-39","3.87e-42","1.66e-47","6.15e-50","1.07e-55","1.54e-79"
"4945",5291,"Athenaeus","Sophocles","Aeschylus","Hdt","Odyssey","Iliad","Hesiod","Polybius","Plutarch","Lysias","Thucydides","Diodorus"
"4946",5292,"1","1.7e-25","7.86e-45","2.3e-53","4.01e-65","1.48e-68","5.18e-93","9.17e-105","2.97e-128","8.62e-140","1.04e-182","1.06e-266"
"4947",5293,"Diodorus","Polybius","Hdt","Thucydides","Plutarch","Iliad","Hesiod","Athenaeus","Odyssey","Sophocles","Aeschylus","Lysias"
"4948",5294,"1","1.75e-39","1.07e-42","4.12e-46","3.93e-68","2.48e-83","9.02e-96","1.31e-114","2.96e-116","8.46e-136","4.05e-176","5.82e-227"
"4949",5295,"Aeschylus","Sophocles","Athenaeus","Odyssey","Iliad","Hesiod","Hdt","Polybius","Lysias","Plutarch","Diodorus","Thucydides"
"4950",5296,"0.9999944","5.6e-06","4.39e-32","5.26e-45","1.51e-60","5.77e-74","3.4e-130","2.99e-224","2.01e-265","5.5e-297","0","0"
"4951",5297,"Polybius","Diodorus","Athenaeus","Hdt","Plutarch","Hesiod","Sophocles","Aeschylus","Thucydides","Iliad","Lysias","Odyssey"
"4952",5298,"1","3.18e-43","2.45e-44","2.37e-51","1.9e-71","2.9e-102","6.32e-107","2.39e-123","5.4e-145","9.67e-188","7.97e-204","2.55e-247"
"4953",5299,"Odyssey","Iliad","Sophocles","Hdt","Hesiod","Athenaeus","Thucydides","Aeschylus","Lysias","Polybius","Diodorus","Plutarch"
"4954",5300,"0.744706821","0.255293179","4.13e-76","3.8e-85","9.49e-151","5.18e-168","1.24e-194","3.27e-255","5.73e-273","1.01e-286","0","0"
"4955",5301,"Diodorus","Plutarch","Thucydides","Polybius","Hdt","Hesiod","Athenaeus","Iliad","Odyssey","Sophocles","Lysias","Aeschylus"
"4956",5302,"1","3.53e-23","3.18e-26","1.82e-27","1.85e-42","3.64e-58","2e-103","1.05e-104","2.46e-108","3.5e-112","2.78e-113","3.6e-121"
"4957",5303,"Athenaeus","Hdt","Aeschylus","Sophocles","Polybius","Plutarch","Hesiod","Diodorus","Lysias","Thucydides","Iliad","Odyssey"
"4958",5304,"1","6.95e-33","3.94e-58","1.46e-74","3.45e-91","3.9e-101","8.82e-113","3.89e-113","3.83e-180","2.61e-194","7.24e-196","4.14e-217"
"4959",5305,"Hdt","Athenaeus","Plutarch","Aeschylus","Polybius","Sophocles","Diodorus","Thucydides","Hesiod","Odyssey","Iliad","Lysias"
"4960",5306,"0.99999979","2.1e-07","2.25e-10","2.46e-26","4.14e-32","2.51e-39","6.57e-50","2.19e-55","1.45e-68","1.54e-81","1.79e-83","5.04e-145"
"4961",5307,"Hdt","Plutarch","Iliad","Thucydides","Odyssey","Polybius","Diodorus","Athenaeus","Hesiod","Sophocles","Aeschylus","Lysias"
"4962",5308,"1","3.22e-23","8.07e-32","3.02e-32","2.48e-40","3.98e-42","4.76e-43","2.39e-61","1.73e-63","1.95e-65","3.02e-68","1.53e-102"
"4963",5309,"Hdt","Polybius","Athenaeus","Plutarch","Aeschylus","Hesiod","Thucydides","Iliad","Odyssey","Sophocles","Lysias","Diodorus"
"4964",5310,"1","1.97e-12","1.14e-12","9.8e-20","1.15e-26","2.2e-32","8.37e-34","2.69e-46","1.89e-49","1.34e-52","1.04e-66","4.43e-104"
"4965",5311,"Diodorus","Thucydides","Hdt","Iliad","Odyssey","Plutarch","Polybius","Hesiod","Athenaeus","Sophocles","Lysias","Aeschylus"
"4966",5312,"1","4.25e-16","2.57e-48","1.19e-62","1.51e-67","1.11e-70","1.21e-117","4.27e-164","1.96e-175","3.15e-226","3.11e-296","0"
"4967",5313,"Iliad","Hesiod","Aeschylus","Odyssey","Sophocles","Athenaeus","Hdt","Thucydides","Plutarch","Diodorus","Lysias","Polybius"
"4968",5314,"0.991438503","0.008559512","1.98e-06","5.49e-09","1.31e-43","5.41e-82","4.96e-108","2.81e-185","2.04e-294","0","0","0"
"4969",5315,"Iliad","Odyssey","Hesiod","Aeschylus","Sophocles","Hdt","Athenaeus","Thucydides","Lysias","Polybius","Plutarch","Diodorus"
"4970",5316,"0.999963398","3.66e-05","4.99e-27","3.63e-44","2.25e-56","6.52e-62","2.72e-87","5.17e-141","7.04e-186","2.67e-217","1.65e-251","0"
"4971",5317,"Hesiod","Sophocles","Odyssey","Iliad","Aeschylus","Hdt","Athenaeus","Lysias","Thucydides","Polybius","Plutarch","Diodorus"
"4972",5318,"1","2.46e-10","2.99e-21","3.95e-26","4.97e-32","1.19e-32","4.55e-61","1.58e-77","7.14e-104","7.18e-145","2.22e-157","2.42e-305"
"4973",5319,"Athenaeus","Hesiod","Sophocles","Aeschylus","Hdt","Iliad","Plutarch","Odyssey","Polybius","Thucydides","Lysias","Diodorus"
"4974",5320,"1","5.5e-27","4.53e-28","1.72e-33","1.69e-34","2.78e-66","7.68e-76","1.48e-78","1.81e-88","2.43e-132","2.17e-209","6.17e-290"
"4975",5321,"Athenaeus","Hdt","Aeschylus","Plutarch","Sophocles","Hesiod","Iliad","Thucydides","Odyssey","Diodorus","Polybius","Lysias"
"4976",5322,"1","1.19e-30","5.44e-35","6.35e-36","1.44e-41","1.77e-51","1.3e-67","2.07e-69","3.65e-74","2.84e-138","1.77e-141","9.53e-162"
"4977",5323,"Sophocles","Aeschylus","Athenaeus","Odyssey","Iliad","Hesiod","Hdt","Plutarch","Polybius","Diodorus","Lysias","Thucydides"
"4978",5324,"0.999993333","6.67e-06","3.64e-24","3.09e-61","9.42e-75","8.63e-92","3.26e-151","8.2e-193","1.31e-285","0","0","0"
"4979",5325,"Athenaeus","Polybius","Hdt","Plutarch","Aeschylus","Sophocles","Iliad","Odyssey","Hesiod","Thucydides","Diodorus","Lysias"
"4980",5326,"1","3.73e-17","2.44e-18","2.89e-21","1.16e-35","2.41e-43","4.49e-74","1.2e-79","2.55e-81","6.61e-87","1.21e-92","8.59e-106"
"4981",5327,"Odyssey","Iliad","Aeschylus","Sophocles","Hesiod","Athenaeus","Hdt","Thucydides","Diodorus","Lysias","Plutarch","Polybius"
"4982",5328,"0.999979138","2.09e-05","5.24e-39","2.54e-43","2.12e-88","7.56e-104","1.48e-104","3.46e-245","0","0","0","0"
"4983",5329,"Athenaeus","Hdt","Sophocles","Aeschylus","Iliad","Odyssey","Plutarch","Thucydides","Hesiod","Polybius","Diodorus","Lysias"
"4984",5330,"1","6.06e-20","2.03e-25","6.97e-41","1.24e-42","6.81e-45","5.57e-45","6.01e-90","2.82e-120","1.3e-135","4.42e-263","0"
"4985",5331,"Diodorus","Hdt","Plutarch","Thucydides","Polybius","Iliad","Hesiod","Odyssey","Athenaeus","Sophocles","Aeschylus","Lysias"
"4986",5332,"1","1.14e-40","3.39e-67","5.33e-75","9.57e-92","1.94e-116","1.8e-137","3.21e-141","9.11e-181","1.36e-238","0","0"
"4987",5333,"Athenaeus","Sophocles","Odyssey","Hdt","Aeschylus","Hesiod","Iliad","Lysias","Plutarch","Thucydides","Polybius","Diodorus"
"4988",5334,"0.984551948","0.015447931","1.14e-07","6.39e-09","1.42e-13","9.78e-18","1.74e-18","6.85e-21","1.83e-26","1.76e-33","1.1e-41","1.8e-222"
"4989",5335,"Aeschylus","Sophocles","Athenaeus","Odyssey","Hesiod","Iliad","Hdt","Diodorus","Lysias","Plutarch","Polybius","Thucydides"
"4990",5336,"0.999999228","7.72e-07","1.98e-43","1.52e-89","1.07e-96","1.27e-122","5.85e-234","0","0","0","0","0"
"4991",5337,"Athenaeus","Hdt","Sophocles","Aeschylus","Plutarch","Iliad","Hesiod","Odyssey","Thucydides","Polybius","Diodorus","Lysias"
"4992",5338,"1","5.28e-46","5.78e-50","2.05e-52","3.13e-57","3.05e-63","2.63e-64","4.86e-71","3.91e-135","4.74e-142","0","0"
"4993",5339,"Sophocles","Aeschylus","Odyssey","Athenaeus","Iliad","Hesiod","Lysias","Hdt","Polybius","Thucydides","Diodorus","Plutarch"
"4994",5340,"0.999999978","2.22e-08","1.14e-41","9.22e-51","1.64e-79","3.81e-93","1.84e-128","1.34e-177","6.52e-265","2.07e-271","0","0"
"4995",5341,"Athenaeus","Sophocles","Aeschylus","Odyssey","Hdt","Iliad","Hesiod","Plutarch","Polybius","Thucydides","Lysias","Diodorus"
"4996",5342,"0.621843927","0.37814182","1.43e-05","2.79e-11","2.7e-13","7.4e-17","8.2e-54","6.71e-62","7.62e-69","1.05e-93","1.02e-211","1.03e-237"
"4997",5343,"Diodorus","Polybius","Hdt","Plutarch","Athenaeus","Thucydides","Hesiod","Aeschylus","Iliad","Odyssey","Sophocles","Lysias"
"4998",5344,"0.999653083","0.000346917","3.54e-21","2.26e-52","2.03e-54","8.39e-65","2.7e-70","8.21e-97","1.71e-103","1.22e-134","1.4e-142","0"
"4999",5345,"Athenaeus","Sophocles","Hdt","Aeschylus","Odyssey","Hesiod","Plutarch","Iliad","Polybius","Thucydides","Lysias","Diodorus"
"5000",5346,"1","7.82e-18","5.75e-28","1.39e-28","8.54e-35","8.78e-36","1.67e-41","5.83e-43","8.56e-84","8.68e-112","1.7e-125","4.78e-186"
"5001",5347,"Sophocles","Aeschylus","Odyssey","Athenaeus","Iliad","Hesiod","Hdt","Lysias","Polybius","Plutarch","Thucydides","Diodorus"
"5002",5348,"0.999999999","8.35e-10","3.43e-21","9.34e-26","8.09e-34","1.74e-47","2.59e-81","8.31e-105","1.44e-180","4.72e-222","2.27e-265","0"
"5003",5349,"Hdt","Thucydides","Polybius","Diodorus","Aeschylus","Sophocles","Hesiod","Athenaeus","Iliad","Plutarch","Odyssey","Lysias"
"5004",5350,"1","1.39e-42","6.36e-76","7.36e-86","1.12e-125","1.6e-155","2.51e-161","7.51e-174","1.07e-202","3.25e-220","2.73e-238","0"
"5005",5351,"Thucydides","Diodorus","Plutarch","Polybius","Hdt","Hesiod","Odyssey","Sophocles","Iliad","Athenaeus","Lysias","Aeschylus"
"5006",5352,"1","8.43e-15","6.04e-16","1.84e-21","2.03e-25","2.38e-57","1.97e-57","1.08e-67","3.3e-81","8.07e-84","3.46e-116","1.74e-121"
"5007",5353,"Polybius","Athenaeus","Plutarch","Hdt","Diodorus","Hesiod","Sophocles","Aeschylus","Thucydides","Iliad","Odyssey","Lysias"
"5008",5354,"1","3.88e-32","1.73e-45","1.47e-51","1.1e-53","1.34e-99","1.7e-109","1.04e-124","1.77e-127","1.13e-187","6.45e-241","1.09e-254"
"5009",5355,"Thucydides","Hdt","Odyssey","Iliad","Plutarch","Polybius","Athenaeus","Diodorus","Sophocles","Hesiod","Aeschylus","Lysias"
"5010",5356,"1","3.11e-23","1.07e-45","1.98e-58","4.57e-66","4.78e-76","3.78e-88","2.07e-113","5.64e-114","1.66e-152","2.53e-213","9.48e-250"
"5011",5357,"Aeschylus","Sophocles","Athenaeus","Odyssey","Iliad","Hesiod","Lysias","Hdt","Polybius","Plutarch","Thucydides","Diodorus"
"5012",5358,"0.77102764","0.22897236","2.62e-18","2.66e-37","2.67e-45","2.22e-58","1.04e-176","1.33e-185","2.51e-204","6.68e-226","2.05e-248","0"
"5013",5359,"Sophocles","Aeschylus","Iliad","Odyssey","Hesiod","Athenaeus","Hdt","Polybius","Plutarch","Lysias","Diodorus","Thucydides"
"5014",5360,"1","2.98e-13","6.59e-19","1.61e-22","9.43e-25","1.48e-55","1.23e-146","4.58e-238","3.03e-257","3.52e-295","0","0"
"5015",5361,"Aeschylus","Sophocles","Athenaeus","Odyssey","Iliad","Hesiod","Hdt","Diodorus","Lysias","Plutarch","Polybius","Thucydides"
"5016",5362,"0.999978227","2.18e-05","1.39e-66","8.74e-77","4.96e-121","3.07e-137","5.55e-275","0","0","0","0","0"
"5017",5363,"Odyssey","Iliad","Aeschylus","Sophocles","Hdt","Athenaeus","Thucydides","Hesiod","Diodorus","Lysias","Plutarch","Polybius"
"5018",5364,"0.999998686","1.31e-06","6.62e-68","7.57e-93","7.28e-145","1.99e-207","1.1e-261","1.45e-293","0","0","0","0"
"5019",5365,"Plutarch","Thucydides","Polybius","Hdt","Athenaeus","Diodorus","Odyssey","Hesiod","Lysias","Sophocles","Iliad","Aeschylus"
"5020",5366,"1","6.89e-16","5.68e-25","1.15e-26","4.97e-33","2.43e-49","7.15e-50","2.82e-52","2.99e-53","1.57e-53","2.17e-58","6.43e-94"
"5021",5367,"Hdt","Thucydides","Iliad","Athenaeus","Odyssey","Hesiod","Plutarch","Aeschylus","Sophocles","Polybius","Lysias","Diodorus"
"5022",5368,"1","5.84e-15","1.58e-22","3.73e-31","2.33e-35","7.26e-50","4.31e-51","2.52e-53","4.85e-59","2.87e-76","5.32e-196","5.69e-203"
"5023",5369,"Hdt","Polybius","Athenaeus","Plutarch","Thucydides","Aeschylus","Hesiod","Iliad","Odyssey","Sophocles","Diodorus","Lysias"
"5024",5370,"0.999905123","9.49e-05","2.4e-11","3.54e-12","1.96e-28","1.94e-30","5.47e-35","2.89e-45","3.03e-47","1.22e-52","3.47e-88","6.4e-129"
"5025",5371,"Aeschylus","Odyssey","Sophocles","Iliad","Hesiod","Athenaeus","Lysias","Polybius","Hdt","Diodorus","Plutarch","Thucydides"
"5026",5372,"0.971740039","0.025742264","0.002517697","9.79e-11","4.75e-26","1.04e-41","7.8e-152","3.7e-174","2.06e-216","0","0","0"
"5027",5373,"Hdt","Athenaeus","Aeschylus","Sophocles","Iliad","Odyssey","Hesiod","Thucydides","Plutarch","Polybius","Lysias","Diodorus"
"5028",5374,"0.999999964","3.58e-08","5.06e-10","4.03e-15","1.96e-16","1.86e-16","9.03e-17","2.59e-33","5.19e-46","1.32e-69","2.43e-112","7.32e-221"
"5029",5375,"Odyssey","Iliad","Hesiod","Aeschylus","Sophocles","Hdt","Athenaeus","Thucydides","Plutarch","Diodorus","Lysias","Polybius"
"5030",5376,"1","3.49e-27","3.41e-42","6.11e-46","2.1e-76","1.47e-116","1.58e-151","1.65e-215","3.35e-302","0","0","0"
"5031",5377,"Plutarch","Athenaeus","Hdt","Polybius","Sophocles","Aeschylus","Hesiod","Odyssey","Iliad","Thucydides","Lysias","Diodorus"
"5032",5378,"0.955281121","0.044718879","8.79e-15","1.56e-18","1.32e-23","9.39e-26","2.59e-33","6.37e-41","1.56e-44","2.11e-53","1.87e-71","4.87e-91"
"5033",5379,"Diodorus","Polybius","Hdt","Plutarch","Athenaeus","Hesiod","Thucydides","Aeschylus","Iliad","Sophocles","Odyssey","Lysias"
"5034",5380,"1","2.06e-15","5.53e-20","2.02e-43","3.24e-59","1.72e-63","1.37e-79","9.67e-95","6.44e-105","2.63e-137","9.44e-152","0"
"5035",5381,"Thucydides","Hdt","Plutarch","Odyssey","Polybius","Iliad","Sophocles","Athenaeus","Hesiod","Diodorus","Aeschylus","Lysias"
"5036",5382,"1","9.4e-14","1.18e-25","1e-43","9.06e-47","3.2e-52","2.01e-54","4.36e-56","2.58e-64","1.44e-79","3.46e-108","2.88e-158"
"5037",5383,"Thucydides","Plutarch","Diodorus","Hdt","Polybius","Hesiod","Odyssey","Sophocles","Iliad","Athenaeus","Aeschylus","Lysias"
"5038",5384,"1","8.28e-17","7.81e-18","3.24e-25","2.74e-30","6.98e-55","1.34e-60","5.04e-65","2.62e-81","2.79e-84","2.54e-98","3.54e-167"
"5039",5385,"Hesiod","Iliad","Odyssey","Aeschylus","Sophocles","Athenaeus","Hdt","Thucydides","Polybius","Plutarch","Diodorus","Lysias"
"5040",5386,"1","4e-12","2.59e-20","5.09e-25","1.7e-44","2.7e-73","1.66e-96","1.12e-179","1.84e-188","2.8e-257","0","0"
