"Homer_Iliad" "HomerJr_Odyssey"
"atr-atr-atv-sbj-pred-root" 0.0015777723432286 0.000889893479750474
"atr-atr-atvv-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-atr-auxp-adv-pred-root" 0.000788886171614298 0.00177978695950095
"atr-atr-auxp-obj-adv-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-atr-auxp-obj-atr-co-coord-obj-pred-co-coord-root" 0.00236665851484289 0
"atr-atr-auxp-obj-obj-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-atr-auxp-pnom-pred-root" 0 0.00266968043925142
"atr-atr-co-coord-adv-auxp-pred-root" 0 0.00266968043925142
"atr-atr-co-coord-auxp-sbj-pred-co-coord-root" 0.00236665851484289 0
"atr-atr-co-coord-coord-coord-pred-co-coord-root" 0.00236665851484289 0
"atr-atr-co-coord-obj-adv-co-coord-auxc-exd-pred-root" 0.00236665851484289 0
"atr-atr-co-coord-obj-adv-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-atr-co-coord-sbj-adv-atr-obj-adv-pred-co-coord-root" 0.00236665851484289 0
"atr-atr-co-coord-sbj-exd-pred-root" 0.00236665851484289 0
"atr-atr-exd-ap-exd-apos-coord-root" 0.00236665851484289 0
"atr-atr-exd-apos-pred-co-coord-root" 0.00236665851484289 0
"atr-atr-exd-obj-co-coord-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-atr-exd-sbj-exd-adv-auxc-pred-root" 0 0.00266968043925142
"atr-atr-obj-adv-adv-auxc-pred-root" 0.00236665851484289 0
"atr-atr-obj-adv-co-coord-auxc-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-atr-obj-ap-apos-adv-pred-root" 0.0015777723432286 0.000889893479750474
"atr-atr-obj-ap-co-coord-apos-pred-root" 0.00236665851484289 0
"atr-atr-obj-ap-co-coord-exd-apos-pred-co-coord-root" 0.00236665851484289 0
"atr-atr-obj-auxp-adv-auxc-pred-root" 0 0.00266968043925142
"atr-atr-obj-co-coord-adv-pred-root" 0.00236665851484289 0
"atr-atr-obj-coord-coord-root" 0 0.00266968043925142
"atr-atr-obj-exd-pred-root" 0.0015777723432286 0.000889893479750474
"atr-atr-obj-pred-co-root" 0.00236665851484289 0
"atr-atr-pnom-atr-obj-pred-root" 0.0015777723432286 0.000889893479750474
"atr-atr-sbj-adv-auxc-coord-coord-root" 0.000788886171614298 0.00177978695950095
"atr-atr-sbj-adv-co-coord-auxc-pred-root" 0.0015777723432286 0.000889893479750474
"atr-atr-sbj-adv-pred-root" 0.00236665851484289 0
"atr-atr-sbj-ap-exd-apos-coord-root" 0.00236665851484289 0
"atr-atr-sbj-coord-auxc-pred-root" 0.000788886171614298 0.00177978695950095
"atr-atv-obj-atr-sbj-pred-co-coord-root" 0.00236665851484289 0
"atr-atvv-co-coord-adv-co-exd-pred-co-coord-root" 0.00236665851484289 0
"atr-auxc-sbj-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-auxp-obj-adv-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-auxp-obj-obj-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-auxp-pnom-obj-pred-co-coord-root" 0 0.00266968043925142
"atr-auxp-sbj-adv-auxc-pred-co-coord-root" 0.00236665851484289 0
"atr-auxp-sbj-exd-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-co-auxp-coord-sbj-pred-co-coord-root" 0 0.00266968043925142
"atr-co-coord-adv-auxp-atr-co-coord-sbj-co-coord-pred-co-coord-root" 0.00236665851484289 0
"atr-co-coord-atr-auxp-adv-coord-auxx-coord-root" 0.00236665851484289 0
"atr-co-coord-atr-obj-ap-exd-apos-atr-exd-obj-exd-pred-root" 0.00236665851484289 0
"atr-co-coord-atr-pred-co-coord-root" 0 0.00266968043925142
"atr-co-coord-atv-ap-apos-exd-apos-pred-root" 0.00236665851484289 0
"atr-co-coord-atv-obj-pred-co-coord-root" 0.00236665851484289 0
"atr-co-coord-auxc-atr-sbj-exd-pred-co-coord-root" 0 0.00266968043925142
"atr-co-coord-auxp-sbj-pred-co-coord-root" 0.00236665851484289 0
"atr-co-coord-coord-exd-apos-pred-co-coord-root" 0.00236665851484289 0
"atr-co-coord-coord-obj-auxp-pred-co-coord-root" 0 0.00266968043925142
"atr-co-coord-obj-ap-co-coord-exd-apos-pred-co-coord-root" 0.00236665851484289 0
"atr-co-coord-obj-atr-obj-atr-obj-co-coord-obj-pred-co-coord-root" 0 0.00266968043925142
"atr-co-coord-obj-atr-root" 0 0.00266968043925142
"atr-co-coord-obj-atv-co-coord-obj-pred-co-coord-root" 0 0.00266968043925142
"atr-co-coord-obj-co-coord-atv-obj-pred-co-coord-root" 0 0.00266968043925142
"atr-co-coord-obj-co-exd-pred-coord-root" 0.00236665851484289 0
"atr-co-coord-obj-exd-obj-exd-adv-co-exd-auxc-exd-coord-auxz-auxy-exd-coord-root" 0.00236665851484289 0
"atr-co-coord-obj-pnom-exd-adv-auxc-exd-pred-co-coord-root" 0.00236665851484289 0
"atr-co-coord-obj-sbj-pred-root" 0.000788886171614298 0.00177978695950095
"atr-co-coord-pnom-adv-ap-apos-adv-root" 0 0.00266968043925142
"atr-co-coord-pnom-atr-co-coord-obj-atr-sbj-obj-ap-apos-pred-root" 0.00236665851484289 0
"atr-co-coord-sbj-atr-adv-auxp-pred-co-coord-root" 0 0.00266968043925142
"atr-co-coord-sbj-co-coord-adv-auxc-pred-root" 0.00236665851484289 0
"atr-co-coord-sbj-exd-adv-atv-obj-pred-co-coord-root" 0.00236665851484289 0
"atr-co-coord-sbj-exd-adv-auxc-pred-root" 0.00236665851484289 0
"atr-co-exd-coord-obj-atr-co-coord-sbj-atr-obj-adv-pred-co-coord-root" 0.00236665851484289 0
"atr-co-exd-coord-root" 0.00236665851484289 0
"atr-co-exd-coord-sbj-exd-pred-co-coord-root" 0.00236665851484289 0
"atr-coord-apos-obj-pred-co-coord-root" 0 0.00266968043925142
"atr-coord-atr-sbj-exd-pred-co-coord-root" 0.00236665851484289 0
"atr-coord-auxp-pred-root" 0.0015777723432286 0.000889893479750474
"atr-coord-coord-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-coord-obj-pred-root" 0.0015777723432286 0.000889893479750474
"atr-coord-sbj-pred-root" 0.00236665851484289 0
"atr-exd-adv-pred-root" 0.000788886171614298 0.00177978695950095
"atr-exd-co-coord-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-exd-obj-exd-obj-atr-atr-obj-atr-co-coord-obj-pred-co-coord-root" 0 0.00266968043925142
"atr-exd-obj-exd-pred-co-coord-root" 0 0.00266968043925142
"atr-exd-sbj-exd-pred-root" 0.00236665851484289 0
"atr-obj-adv-atr-obj-auxp-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-adv-auxc-atr-obj-auxp-pred-root" 0.00236665851484289 0
"atr-obj-adv-auxc-coord-pred-root" 0.000788886171614298 0.00177978695950095
"atr-obj-adv-auxc-obj-co-coord-pred-co-coord-coord-root" 0 0.00266968043925142
"atr-obj-adv-auxc-pred-co-coord-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-adv-auxc-sbj-ap-exd-apos-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-adv-auxc-sbj-pred-root" 0 0.00266968043925142
"atr-obj-adv-auxp-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-adv-co-auxc-coord-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-adv-co-coord-adv-coord-root" 0.00236665851484289 0
"atr-obj-adv-co-coord-auxc-adv-ap-apos-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-adv-co-coord-auxc-adv-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-adv-co-coord-auxc-auxc-coord-pnom-exd-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-adv-co-coord-auxc-obj-co-coord-pred-root" 0.0015777723432286 0.000889893479750474
"atr-obj-adv-co-coord-auxc-obj-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-adv-co-coord-exd-pred-root" 0.00236665851484289 0
"atr-obj-adv-co-coord-root" 0 0.00266968043925142
"atr-obj-adv-co-exd-adv-atr-co-coord-sbj-pred-root" 0.00236665851484289 0
"atr-obj-adv-coord-auxc-pred-root" 0 0.00266968043925142
"atr-obj-adv-obj-auxc-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-adv-pred-co-auxy-root" 0 0.00266968043925142
"atr-obj-adv-root" 0.000788886171614298 0.00177978695950095
"atr-obj-ap-apos-auxp-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-ap-apos-obj-pred-root" 0 0.00266968043925142
"atr-obj-ap-auxp-apos-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-ap-auxp-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-ap-co-coord-apos-adv-pred-root" 0.0015777723432286 0.000889893479750474
"atr-obj-ap-co-coord-apos-obj-co-coord-coord-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-ap-co-coord-exd-apos-adv-co-coord-auxc-obj-co-coord-pred-root" 0.00236665851484289 0
"atr-obj-ap-co-coord-exd-apos-obj-pred-root" 0.00236665851484289 0
"atr-obj-ap-co-exd-apos-auxp-coord-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-ap-exd-apos-adv-coord-root" 0.00236665851484289 0
"atr-obj-atr-atr-obj-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-obj-atr-atr-sbj-pred-root" 0.0015777723432286 0.000889893479750474
"atr-obj-atr-co-coord-atr-adv-pred-root" 0.00236665851484289 0
"atr-obj-atr-co-coord-atr-obj-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-atr-co-coord-atr-sbj-ap-apos-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-atr-co-coord-coord-sbj-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-obj-atr-co-coord-obj-ap-exd-apos-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-atr-co-coord-sbj-exd-adv-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-atr-co-coord-sbj-exd-pred-root" 0.00236665851484289 0
"atr-obj-atr-co-coord-sbj-obj-pred-root" 0.000788886171614298 0.00177978695950095
"atr-obj-atr-coord-apos-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-obj-atr-coord-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-atr-exd-coord-root" 0.0015777723432286 0.000889893479750474
"atr-obj-atr-exd-exd-pred-root" 0.00236665851484289 0
"atr-obj-atr-obj-ap-apos-adv-auxc-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-atr-obj-ap-apos-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-atr-obj-ap-exd-apos-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-atr-pnom-pred-root" 0 0.00266968043925142
"atr-obj-atr-sbj-exd-pred-root" 0.0015777723432286 0.000889893479750474
"atr-obj-atvv-co-coord-pred-root" 0.000788886171614298 0.00177978695950095
"atr-obj-auxp-adv-adv-auxc-pred-root" 0 0.00266968043925142
"atr-obj-auxp-adv-auxc-exd-pred-root" 0.00236665851484289 0
"atr-obj-auxp-adv-co-auxc-coord-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-auxp-adv-co-coord-auxc-exd-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-auxp-adv-coord-pred-root" 0.0015777723432286 0.000889893479750474
"atr-obj-auxp-adv-exd-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-obj-auxp-adv-obj-co-coord-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-obj-auxp-adv-obj-pred-root" 0.00236665851484289 0
"atr-obj-auxp-adv-pred-co-coord-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-auxp-atr-apos-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-obj-auxp-atr-auxc-adv-pred-root" 0.000788886171614298 0.00177978695950095
"atr-obj-auxp-atr-exd-apos-auxp-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-auxp-atr-exd-apos-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-auxp-atr-sbj-obj-pred-root" 0.00236665851484289 0
"atr-obj-auxp-atr-sbj-pred-root" 0.000788886171614298 0.00177978695950095
"atr-obj-auxp-atv-atr-sbj-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-obj-auxp-atv-obj-atr-sbj-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-auxp-atv-obj-pred-root" 0.000788886171614298 0.00177978695950095
"atr-obj-auxp-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-auxp-obj-adv-auxc-pred-root" 0.000788886171614298 0.00177978695950095
"atr-obj-auxp-obj-co-coord-atr-atr-sbj-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-auxp-obj-co-coord-auxc-pred-root" 0.00236665851484289 0
"atr-obj-auxp-pred-ap-co-exd-apos-coord-coord-root" 0 0.00266968043925142
"atr-obj-auxp-pred-co-exd-coord-root" 0.00236665851484289 0
"atr-obj-auxp-sbj-exd-pred-root" 0 0.00266968043925142
"atr-obj-auxp-sbj-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-co-auxp-coord-adv-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-obj-co-auxp-coord-atr-obj-pred-root" 0.000788886171614298 0.00177978695950095
"atr-obj-co-auxp-coord-pnom-co-coord-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-co-auxp-coord-pnom-co-coord-pred-root" 0 0.00266968043925142
"atr-obj-co-auxp-coord-sbj-co-coord-adv-auxc-pred-root" 0 0.00266968043925142
"atr-obj-co-auxp-exd-coord-atv-obj-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-co-coord-adv-co-coord-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-co-coord-atr-atr-co-coord-sbj-pred-root" 0.00236665851484289 0
"atr-obj-co-coord-atr-atr-pnom-exd-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-co-coord-atr-co-coord-sbj-exd-pred-root" 0.0015777723432286 0.000889893479750474
"atr-obj-co-coord-atr-co-exd-coord-exd-obj-exd-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-co-coord-atr-obj-atr-obj-adv-co-coord-auxc-pred-root" 0 0.00266968043925142
"atr-obj-co-coord-atr-sbj-pred-co-coord-coord-root" 0 0.00266968043925142
"atr-obj-co-coord-atv-obj-pred-root" 0 0.00266968043925142
"atr-obj-co-coord-coord-auxp-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-co-coord-exd-atr-co-coord-obj-pred-root" 0.00236665851484289 0
"atr-obj-co-coord-obj-atr-sbj-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-co-coord-pred-co-coord-auxy-root" 0 0.00266968043925142
"atr-obj-co-exd-apos-auxp-pred-co-coord-root" 0.00236665851484289 0
"atr-obj-co-exd-coord-pred-root" 0.000788886171614298 0.00177978695950095
"atr-obj-coord-adv-auxc-pred-root" 0.000788886171614298 0.00177978695950095
"atr-obj-coord-auxc-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-coord-pred-root" 0 0.00266968043925142
"atr-obj-exd-adv-co-coord-adv-auxc-root" 0 0.00266968043925142
"atr-obj-exd-adv-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-obj-exd-obj-auxp-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-exd-pred-co-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-obj-adv-auxc-adv-co-coord-adv-coord-root" 0.00236665851484289 0
"atr-obj-obj-adv-pred-root" 0.0015777723432286 0.000889893479750474
"atr-obj-obj-ap-co-auxy-apos-coord-root" 0 0.00266968043925142
"atr-obj-obj-ap-co-coord-auxc-apos-pred-root" 0.00236665851484289 0
"atr-obj-obj-ap-co-coord-exd-apos-atr-obj-pred-root" 0.00236665851484289 0
"atr-obj-obj-atr-co-coord-obj-pred-root" 0.0015777723432286 0.000889893479750474
"atr-obj-obj-atr-obj-pred-root" 0.00236665851484289 0
"atr-obj-obj-auxc-adv-auxc-pred-root" 0.0015777723432286 0.000889893479750474
"atr-obj-obj-auxc-adv-pred-co-coord-root" 0 0.00266968043925142
"atr-obj-obj-co-coord-adv-auxc-coord-root" 0.0015777723432286 0.000889893479750474
"atr-obj-obj-coord-root" 0.00236665851484289 0
"atr-obj-obj-obj-auxc-pred-root" 0.00236665851484289 0
"atr-obj-obj-pred-co-root" 0 0.00266968043925142
"atr-obj-pred-co-root" 0.00236665851484289 0
"atr-obj-sbj-co-coord-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-pnom-adv-auxc-adv-auxc-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-pnom-ap-apos-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-pnom-ap-exd-apos-exd-adv-auxc-pred-co-coord-root" 0.00236665851484289 0
"atr-pnom-ap-exd-pred-co-apos-coord-root" 0 0.00266968043925142
"atr-pnom-atr-co-coord-sbj-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-pnom-atr-obj-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-pnom-co-coord-adv-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-pnom-co-coord-atr-exd-apos-adv-pred-root" 0.00236665851484289 0
"atr-pnom-co-coord-exd-pred-co-coord-root" 0.00236665851484289 0
"atr-pnom-exd-exd-pred-root" 0.00236665851484289 0
"atr-pnom-exd-obj-adv-auxc-pred-co-coord-root" 0 0.00266968043925142
"atr-pnom-exd-pred-co-coord-coord-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-adv-adv-pred-root" 0.00236665851484289 0
"atr-sbj-adv-auxc-adv-auxc-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-adv-auxc-adv-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-adv-auxc-atr-obj-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-adv-auxc-auxc-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-adv-auxc-auxc-root" 0.00236665851484289 0
"atr-sbj-adv-auxc-coord-pred-root" 0 0.00266968043925142
"atr-sbj-adv-auxc-obj-ap-auxc-apos-pred-co-coord-root" 0 0.00266968043925142
"atr-sbj-adv-auxp-pred-co-coord-root" 0.00236665851484289 0
"atr-sbj-adv-co-coord-adv-obj-ap-apos-pred-co-coord-root" 0.00236665851484289 0
"atr-sbj-adv-co-coord-adv-pred-root" 0.00236665851484289 0
"atr-sbj-adv-co-coord-auxc-adv-atr-atr-obj-auxp-obj-ap-root" 0 0.00266968043925142
"atr-sbj-adv-co-coord-auxc-exd-adv-pred-co-coord-root" 0.00236665851484289 0
"atr-sbj-adv-co-coord-auxc-exd-pred-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-adv-co-coord-auxc-obj-pred-root" 0.00236665851484289 0
"atr-sbj-adv-coord-root" 0.00236665851484289 0
"atr-sbj-adv-exd-pred-root" 0.00236665851484289 0
"atr-sbj-adv-obj-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-ap-apos-adv-adv-pred-co-coord-root" 0 0.00266968043925142
"atr-sbj-ap-apos-co-coord-pred-root" 0 0.00266968043925142
"atr-sbj-ap-apos-exd-atr-co-coord-obj-pred-co-auxy-root" 0.00236665851484289 0
"atr-sbj-ap-apos-obj-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-ap-co-coord-exd-apos-atr-sbj-pred-root" 0.00236665851484289 0
"atr-sbj-ap-co-exd-apos-apos-coord-pred-co-coord-root" 0 0.00266968043925142
"atr-sbj-ap-exd-apos-adv-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-ap-exd-apos-apos-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-ap-exd-apos-apos-pred-root" 0 0.00266968043925142
"atr-sbj-ap-exd-apos-atr-adv-pred-co-coord-root" 0.00236665851484289 0
"atr-sbj-ap-exd-apos-atr-sbj-pred-co-coord-root" 0.00236665851484289 0
"atr-sbj-ap-exd-apos-coord-auxc-pred-root" 0.00236665851484289 0
"atr-sbj-ap-exd-apos-exd-pred-root" 0.00236665851484289 0
"atr-sbj-ap-exd-apos-obj-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-atr-adv-auxp-pred-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-atr-apos-pred-co-coord-root" 0 0.00266968043925142
"atr-sbj-atr-atr-adv-pred-root" 0.00236665851484289 0
"atr-sbj-atr-co-coord-atr-obj-adv-auxc-pred-root" 0 0.00266968043925142
"atr-sbj-atr-co-coord-obj-adv-auxc-pred-co-coord-root" 0 0.00266968043925142
"atr-sbj-atr-co-coord-obj-auxp-adv-auxc-coord-root" 0 0.00266968043925142
"atr-sbj-atr-co-coord-obj-auxp-adv-auxc-pred-root" 0 0.00266968043925142
"atr-sbj-atr-co-coord-sbj-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-atr-co-coord-sbj-pred-root" 0.00236665851484289 0
"atr-sbj-atr-exd-coord-root" 0.00236665851484289 0
"atr-sbj-atr-obj-adv-co-coord-auxc-coord-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-atr-obj-adv-pred-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-atr-obj-ap-exd-apos-pred-co-coord-root" 0.00236665851484289 0
"atr-sbj-atr-obj-auxp-adv-auxc-adv-auxc-pred-root" 0 0.00266968043925142
"atr-sbj-atr-obj-co-coord-pred-root" 0.00236665851484289 0
"atr-sbj-atr-obj-obj-pred-root" 0 0.00266968043925142
"atr-sbj-atr-sbj-ap-apos-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-atr-sbj-ap-apos-pred-root" 0 0.00266968043925142
"atr-sbj-atr-sbj-ap-exd-apos-pred-root" 0.00236665851484289 0
"atr-sbj-atr-sbj-exd-adv-pred-co-coord-root" 0.00236665851484289 0
"atr-sbj-atr-sbj-exd-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-co-coord-adv-co-coord-auxc-coord-root" 0 0.00266968043925142
"atr-sbj-co-coord-adv-co-exd-coord-exd-adv-exd-pred-co-root" 0.00236665851484289 0
"atr-sbj-co-coord-pred-co-coord-coord-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-coord-adv-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-coord-auxc-adv-pred-co-coord-root" 0.00236665851484289 0
"atr-sbj-coord-auxc-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-coord-obj-pred-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-exd-adv-co-coord-auxc-coord-root" 0.00236665851484289 0
"atr-sbj-exd-adv-co-exd-coord-adv-pred-co-coord-root" 0.00236665851484289 0
"atr-sbj-exd-adv-exd-pred-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-exd-atr-obj-obj-co-coord-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-exd-obj-adv-auxc-pred-root" 0.00236665851484289 0
"atr-sbj-exd-obj-auxc-pred-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-obj-adv-auxc-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-obj-adv-co-coord-auxc-pred-root" 0.00236665851484289 0
"atr-sbj-obj-ap-apos-pred-co-coord-root" 0.00236665851484289 0
"atr-sbj-obj-ap-auxc-apos-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-obj-ap-co-coord-auxc-apos-pred-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-obj-ap-co-coord-coord-apos-adv-co-coord-auxc-pred-co-coord-root" 0 0.00266968043925142
"atr-sbj-obj-auxc-pnom-exd-pred-root" 0 0.00266968043925142
"atr-sbj-obj-co-coord-adv-auxc-coord-root" 0.00236665851484289 0
"atr-sbj-obj-co-coord-adv-auxc-pred-root" 0.0015777723432286 0.000889893479750474
"atr-sbj-obj-exd-pred-root" 0.000788886171614298 0.00177978695950095
"atr-sbj-obj-obj-co-coord-pred-co-coord-root" 0 0.00266968043925142
"atr-sbj-obj-sbj-pred-root" 0.00236665851484289 0
"atv-atr-sbj-exd-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atv-co-coord-pred-root" 0 0.00266968043925142
"atv-co-coord-sbj-pred-root" 0.00236665851484289 0
"atv-coord-adv-auxc-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atv-obj-adv-co-coord-auxc-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atv-obj-adv-exd-pred-root" 0.0015777723432286 0.000889893479750474
"atv-obj-adv-pred-root" 0.00236665851484289 0
"atv-obj-auxp-adv-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atv-sbj-ap-apos-pred-root" 0 0.00266968043925142
"atv-sbj-atr-co-coord-root" 0.0015777723432286 0.000889893479750474
"atv-sbj-atr-obj-adv-auxc-pred-root" 0 0.00266968043925142
"atv-sbj-atr-obj-pred-root" 0.000788886171614298 0.00177978695950095
"atv-sbj-co-coord-obj-pred-root" 0.000788886171614298 0.00177978695950095
"atv-sbj-coord-auxc-pred-co-coord-root" 0.00236665851484289 0
"atv-sbj-exd-pred-root" 0.0015777723432286 0.000889893479750474
"atv-sbj-obj-atr-obj-pred-root" 0 0.00266968043925142
"atv-sbj-obj-co-coord-pred-root" 0.00236665851484289 0
"atvv-adv-auxc-adv-auxc-pred-root" 0.000788886171614298 0.00177978695950095
"atvv-adv-auxc-root" 0.000788886171614298 0.00177978695950095
"atvv-adv-auxp-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"atvv-adv-co-coord-coord-root" 0.000788886171614298 0.00177978695950095
"atvv-atr-obj-atv-obj-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"atvv-co-coord-adv-co-exd-pred-co-coord-root" 0.00236665851484289 0
"atvv-obj-adv-auxc-pred-root" 0.0015777723432286 0.000889893479750474
"atvv-obj-auxc-pred-root" 0 0.00266968043925142
"atvv-sbj-co-coord-pred-root" 0 0.00266968043925142
"atvv-sbj-pred-root" 0.000788886171614298 0.00177978695950095
"auxc-adv-adv-pred-co-coord-root" 0.00236665851484289 0
"auxc-adv-auxc-exd-pred-root" 0.0015777723432286 0.000889893479750474
"auxc-adv-co-coord-auxc-pred-root" 0.000788886171614298 0.00177978695950095
"auxc-adv-co-coord-pred-co-coord-root" 0 0.00266968043925142
"auxc-adv-coord-root" 0.00236665851484289 0
"auxc-apos-coord-pred-root" 0 0.00266968043925142
"auxc-auxc-root" 0.000788886171614298 0.00177978695950095
"auxc-exd-coord-root" 0.00236665851484289 0
"auxc-exd-pred-co-root" 0.00236665851484289 0
"auxc-obj-ap-co-coord-apos-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"auxc-obj-obj-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
"auxc-pnom-pred-root" 0.0015777723432286 0.000889893479750474
"auxc-pred-co-root" 0.000788886171614298 0.00177978695950095
"auxc-sbj-exd-pred-root" 0.00236665851484289 0
"auxp-adv-adv-co-coord-auxc-pred-co-coord-root" 0.0015777723432286 0.000889893479750474
"auxp-adv-adv-co-coord-auxc-pred-root" 0.00236665851484289 0
"auxp-adv-adv-co-exd-adv-coord-auxc-pred-co-coord-root" 0.000788886171614298 0.00177978695950095
